"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","transcript","Chromosome","chr","start","end","cluster","gene","ENSEMBL"
-0.00080431993728376,0.540979754479497,-0.000207896352992913,0.42994040637773,0.0411974179279742,0.212344362613329,0.9999974878322,"chr15:25089866:25091590:clu_16994:ENSG00000224078.13",15,"chr15","25089866","25091590","clu_16994","ENSG00000224078.13","ENSG00000224078"
-0.00142253331832077,0.492904274743855,-3.02774007515792e-05,0.944221536066677,0.0445431342233212,0.490714126071653,0.999997510532136,"chr15:25411971:25438489:clu_17006:ENSG00000114062.18",15,"chr15","25411971","25438489","clu_17006","ENSG00000114062.18","ENSG00000114062"
-0.000768886491551311,0.555211142657455,-9.63579300526307e-05,0.732668648871953,0.047817291607888,0.197051419389187,0.999998062397175,"chr15:25053967:25056483:clu_16987:ENSG00000224078.13",15,"chr15","25053967","25056483","clu_16987","ENSG00000224078.13","ENSG00000224078"
-0.000774582866984699,0.550937817070248,0.000770892777453567,0.00181268173711996,0.0370279904088777,0.142248109310301,0.999985178993859,"chr15:24959465:24962114:clu_16981:ENSG00000128739.21",15,"chr15","24959465","24962114","clu_16981","ENSG00000128739.21","ENSG00000128739"
0.00133616731024038,0.413533069494942,0.000324348208744515,0.241482219567713,0.0297220680017159,0.438205367136737,0.999995769387425,"chr15:25103970:25105700:clu_16997:ENSG00000224078.13",15,"chr15","25103970","25105700","clu_16997","ENSG00000224078.13","ENSG00000224078"
-0.000787954851806017,0.604688660131351,0.000601858786687559,0.0439978767812493,0.0412008911079603,0.353933090310858,0.999991864375177,"chr15:72346710:72348048:clu_18089:ENSG00000213614.9",15,"chr15","72346710","72348048","clu_18089","ENSG00000213614.9","ENSG00000213614"
0.00104481801197202,0.363404258903458,-4.22514103964989e-05,0.88723370810375,0.067381482558216,0.10356007628056,0.999997006947046,"chr15:72351234:72355559:clu_18090:ENSG00000213614.9",15,"chr15","72351234","72355559","clu_18090","ENSG00000213614.9","ENSG00000213614"
0.00132287597051955,0.19294673309943,-0.000105087837569376,0.644068287557392,0.0507237332288122,0.0520985170149101,0.999996133419665,"chr15:73178427:73236347:clu_18108:ENSG00000067141.16",15,"chr15","73178427","73236347","clu_18108","ENSG00000067141.16","ENSG00000067141"
-0.000869496077792496,0.494663636728323,2.67564527084013e-05,0.918574436191589,0.0435610710829869,0.191068639624893,0.999997959158927,"chr15:72347758:72348048:clu_18089:ENSG00000213614.9",15,"chr15","72347758","72348048","clu_18089","ENSG00000213614.9","ENSG00000213614"
0.00066524826427703,0.554111927741698,-0.000449871731958211,0.0305130278718836,0.0344341141314,0.0368812605029415,0.999991391262766,"chr15:71938927:71951777:clu_18067:ENSG00000066933.15",15,"chr15","71938927","71951777","clu_18067","ENSG00000066933.15","ENSG00000066933"
-0.000309357524886326,0.785766900360232,0.000174901219044646,0.424127629557727,0.0381836609567327,0.12599240621164,0.999997736995476,"chr15:72775097:72783459:clu_18106:ENSG00000159322.17",15,"chr15","72775097","72783459","clu_18106","ENSG00000159322.17","ENSG00000159322"
0.000732898005470202,0.673554848217768,-5.34811072623164e-05,0.890224406538719,0.0534391305868235,0.501731555520969,0.999998258637648,"chr15:100580945:100602121:clu_18761:ENSG00000140471.16",15,"chr15","100580945","100602121","clu_18761","ENSG00000140471.16","ENSG00000140471"
0.00088411404841499,0.601800243478602,-0.000572833921531661,0.202285373415842,0.0706451974048128,0.461836785249278,0.999994745141199,"chr15:99813086:99876953:clu_18748:ENSG00000259363.5",15,"chr15","99813086","99876953","clu_18748","ENSG00000259363.5","ENSG00000259363"
-0.000245101234980423,0.83245343360474,-0.000247816646268544,0.30276543933963,0.0431789820130027,0.013189427542278,0.999997031120066,"chr15:100380827:100399769:clu_18754:ENSG00000259430.1",15,"chr15","100380827","100399769","clu_18754","ENSG00000259430.1","ENSG00000259430"
-0.000326817004840416,0.887226506740718,-0.000255655339247784,0.585828080893996,0.0439434480840334,0.57029825664213,0.999998131301122,"chr15:101285801:101286214:clu_18786:ENSG00000131876.16",15,"chr15","101285801","101286214","clu_18786","ENSG00000131876.16","ENSG00000131876"
0.00033829875231613,0.848348712747861,0.00030358532857119,0.479966698419458,0.060875588456547,0.544583309938243,0.999997726933323,"chr15:100399925:100408567:clu_18754:ENSG00000259430.1",15,"chr15","100399925","100408567","clu_18754","ENSG00000259430.1","ENSG00000259430"
7.03143546355963e-05,0.976735032075783,-0.000653925966874279,0.280804503174069,0.0595936785041576,0.448874408093504,0.999994515821533,"chr15:100426083:100437778:clu_18754:ENSG00000259430.1",15,"chr15","100426083","100437778","clu_18754","ENSG00000259430.1","ENSG00000259430"
-0.00111781078164664,0.425995972937732,-0.000777687063502576,0.00309041758982258,0.0365415861645669,0.239314557892202,0.99998652030739,"chr15:101285801:101286908:clu_18786:ENSG00000131876.16",15,"chr15","101285801","101286908","clu_18786","ENSG00000131876.16","ENSG00000131876"
