"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","transcript","Chromosome","chr","start","end","cluster","gene","ENSEMBL"
-0.000146581996650404,0.898455049563736,0.000116191873406476,0.630158475792548,0.0443253347327391,0.0502276730626118,0.999998192208135,"chr14:64220637:64221576:clu_19633:ENSG00000054654.16",14,"chr14","64220637","64221576","clu_19633","ENSG00000054654.16","ENSG00000054654"
-0.000725936817291616,0.561640932898049,0.000136719860289421,0.578206320849802,0.039050457980263,0.0787101082210015,0.99999762866948,"chr14:63283216:63290878:clu_19612:ENSG00000126785.12",14,"chr14","63283216","63290878","clu_19612","ENSG00000126785.12","ENSG00000126785"
-0.000544025095198572,0.654675930342976,-0.000117856500533175,0.608431697554663,0.0366753710983717,0.197731069482521,0.999997979123067,"chr14:64215354:64216248:clu_19630:ENSG00000054654.16",14,"chr14","64215354","64216248","clu_19630","ENSG00000054654.16","ENSG00000054654"
0.00114047476983627,0.401440974552842,9.27884400332042e-05,0.725448203681063,0.0395602079060851,0.22378363843481,0.999997575562173,"chr14:89412490:89416871:clu_20079:ENSG00000053254.15",14,"chr14","89412490","89416871","clu_20079","ENSG00000053254.15","ENSG00000053254"
0.00100483357841172,0.413796052068023,-4.39136428347549e-05,0.851714871971954,0.0368887182163173,0.0991332714286017,0.999997665594762,"chr14:89980632:89984516:clu_20084:ENSG00000042088.13",14,"chr14","89980632","89984516","clu_20084","ENSG00000042088.13","ENSG00000042088"
0.000318971221751624,0.778933153103815,0.000103027240539445,0.638947419429302,0.0376702668308414,0.0933818586863158,0.999998158270665,"chr14:88872452:88875026:clu_20075:ENSG00000165533.18",14,"chr14","88872452","88875026","clu_20075","ENSG00000165533.18","ENSG00000165533"
-0.00239940233842562,0.0944824509193321,-0.000102950944803111,0.696553234793583,0.0374154006708199,0.218292230803117,0.999994320418793,"chr14:90292872:90298260:clu_20088:ENSG00000119720.17",14,"chr14","90292872","90298260","clu_20088","ENSG00000119720.17","ENSG00000119720"
-0.00232232665505587,0.0746739922505304,-7.93608440648556e-05,0.761538229964604,0.0412828671813827,0.202322577406448,0.999994115752408,"chr14:89797324:89931541:clu_20080:ENSG00000140025.15",14,"chr14","89797324","89931541","clu_20080","ENSG00000140025.15","ENSG00000140025"
0.00149639381880684,0.277509282606125,-0.00052018281814582,0.0152625237355661,0.026607150645707,0.182264189389614,0.999988546366905,"chr14:70329236:70359519:clu_19758:ENSG00000133983.14",14,"chr14","70329236","70359519","clu_19758","ENSG00000133983.14","ENSG00000133983"
5.64452648227403e-05,0.965579507826795,0.000105977095569084,0.636781135882452,0.0302449420820301,0.126692392364246,0.999998281271872,"chr14:70978648:70988567:clu_19765:ENSG00000100731.15",14,"chr14","70978648","70988567","clu_19765","ENSG00000100731.15","ENSG00000100731"
0.00253885575589184,0.0380728260824689,-0.000673429574109762,0.00530297972830611,0.0398581464907172,0.150881579965167,0.999983523231315,"chr14:71650509:71658333:clu_19776:ENSG00000197555.9",14,"chr14","71650509","71658333","clu_19776","ENSG00000197555.9","ENSG00000197555"
0.00128846321622155,0.345097057850648,-0.000458763892135805,0.0299780588278593,0.0260797469931656,0.161537271062238,0.999990348455018,"chr14:70329236:70359519:clu_19758:ENSG00000213463.4",14,"chr14","70329236","70359519","clu_19758","ENSG00000213463.4","ENSG00000213463"
-0.00128748301397953,0.536072047045394,0.000642490560064426,0.119478827848382,0.0421591236817115,0.449839422680325,0.999994970606849,"chr14:71576587:71587571:clu_19775:ENSG00000197555.9",14,"chr14","71576587","71587571","clu_19775","ENSG00000197555.9","ENSG00000197555"
-0.00268287426700026,0.170260016305382,-0.000742096688071471,0.0663247908067405,0.0454033788056283,0.461630486858449,0.999993471640239,"chr14:69703592:69704604:clu_19748:ENSG00000100647.7",14,"chr14","69703592","69704604","clu_19748","ENSG00000100647.7","ENSG00000100647"
0.000521553841369729,0.653297871624084,5.69836661344011e-05,0.805439842155882,0.0409040805005786,0.117812765606543,0.999998166137748,"chr14:71011549:71012985:clu_19765:ENSG00000100731.15",14,"chr14","71011549","71012985","clu_19765","ENSG00000100731.15","ENSG00000100731"
-0.000889382995859154,0.452828274327314,0.000639599778704895,0.00910039158091188,0.0449316840834522,0.140139223302827,0.999988031106145,"chr14:70375771:70388470:clu_19759:ENSG00000213463.4",14,"chr14","70375771","70388470","clu_19759","ENSG00000213463.4","ENSG00000213463"
-0.00177793547405361,0.309888566486013,8.07214636995201e-05,0.837686448253327,0.0529963985043197,0.520525977480234,0.999997114392481,"chr14:20693650:20699355:clu_18858:ENSG00000214274.9",14,"chr14","20693650","20699355","clu_18858","ENSG00000214274.9","ENSG00000214274"
0.00318523120811952,0.0657646626846059,-0.000306810601236395,0.432854405635058,0.0514452530254148,0.478204662521829,0.999991235107127,"chr14:20318470:20325539:clu_18828:ENSG00000100814.17",14,"chr14","20318470","20325539","clu_18828","ENSG00000100814.17","ENSG00000100814"
-0.00238795239459927,0.193613676865898,-9.09599878371325e-05,0.819721616410701,0.0483515040601944,0.521734550554506,0.999996120224159,"chr14:21088098:21088830:clu_18883:ENSG00000165801.9",14,"chr14","21088098","21088830","clu_18883","ENSG00000165801.9","ENSG00000165801"
