"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","transcript","Chromosome","chr","start","end","cluster","gene","ENSEMBL"
0.00252082004083706,0.0639509225742989,0.000181834485704394,0.288560728492875,0.0175641617710242,0.11394942941617,0.999991833892001,"chr3:183665039:183671034:clu_40508:ENSG00000114796.15",3,"chr3","183665039","183671034","clu_40508","ENSG00000114796.15","ENSG00000114796"
0.000120361690760419,0.914858322341123,1.33511496766156e-05,0.950367101140095,0.0370774675554372,0.0690704613733531,0.999998601649439,"chr3:184870805:184886110:clu_40595:ENSG00000156931.15",3,"chr3","184870805","184886110","clu_40595","ENSG00000156931.15","ENSG00000156931"
0.00222738918475883,0.0348805810809314,0.000349830911380329,0.153401900307169,0.054095343531477,0.0419934028543735,0.999989195264616,"chr3:184165188:184165422:clu_40542:ENSG00000161202.17",3,"chr3","184165188","184165422","clu_40542","ENSG00000161202.17","ENSG00000161202"
0.00185289570119958,0.210522743596409,0.00055566680198853,0.0398101433912962,0.0357761617248219,0.333582444201572,0.999990016093481,"chr3:183925719:183927330:clu_40522:ENSG00000114770.16",3,"chr3","183925719","183927330","clu_40522","ENSG00000114770.16","ENSG00000114770"
0.000602663816265804,0.664275390854969,0.000337028133156689,0.154224723207151,0.029787738710323,0.0956773698799118,0.999994235021795,"chr3:183983007:183987770:clu_40529:ENSG00000114770.16",3,"chr3","183983007","183987770","clu_40529","ENSG00000114770.16","ENSG00000114770"
-0.00503128776076804,0.00224346308861404,3.989946643322e-05,0.884810156868187,0.0295534835144626,0.415494406147972,0.999984322688986,"chr3:184363565:184363837:clu_40578:ENSG00000163882.9",3,"chr3","184363565","184363837","clu_40578","ENSG00000163882.9","ENSG00000163882"
-0.000909234399205313,0.553094673675407,9.75418248745645e-05,0.724567238882189,0.0352683461153255,0.394289497637557,0.999997909496973,"chr3:183663642:183664921:clu_40508:ENSG00000114796.15",3,"chr3","183663642","183664921","clu_40508","ENSG00000114796.15","ENSG00000114796"
-0.00115593563898517,0.335101803910775,0.00101289304085883,4.11527250011531e-05,0.0430489051366121,0.0760371070093984,0.999975249984326,"chr3:184245812:184248745:clu_40554:ENSG00000214160.9",3,"chr3","184245812","184248745","clu_40554","ENSG00000214160.9","ENSG00000214160"
-0.00270754018107937,0.0569477010357222,-8.99113808407132e-05,0.746618665305526,0.0398425253583816,0.26173538265558,0.999992494064719,"chr3:184242676:184242813:clu_40553:ENSG00000214160.9",3,"chr3","184242676","184242813","clu_40553","ENSG00000214160.9","ENSG00000214160"
-0.00204451008507587,0.17456089836873,0.00080603840128785,0.00379455035822888,0.036667080011855,0.359427666938744,0.999983353812072,"chr3:183927443:183928747:clu_40522:ENSG00000114770.16",3,"chr3","183927443","183928747","clu_40522","ENSG00000114770.16","ENSG00000114770"
-0.00323876621849981,0.00891900603097169,4.04025213145891e-05,0.874983346291667,0.0440287079661198,0.13666509510849,0.999987598052773,"chr3:184165206:184165422:clu_40542:ENSG00000161202.17",3,"chr3","184165206","184165422","clu_40542","ENSG00000161202.17","ENSG00000161202"
-0.00314830590355694,0.0419291710832106,0.000131716064900912,0.618135343148121,0.0310712041901099,0.38790739585947,0.999992163648408,"chr3:183752253:183754123:clu_40512:ENSG00000163872.15",3,"chr3","183752253","183754123","clu_40512","ENSG00000163872.15","ENSG00000163872"
-0.000171158587735604,0.912620869573578,-0.000256515027377891,0.397663426775003,0.0397200285279906,0.419504513443409,0.99999763333914,"chr3:183747716:183752073:clu_40512:ENSG00000163872.15",3,"chr3","183747716","183752073","clu_40512","ENSG00000163872.15","ENSG00000163872"
-0.00572415535375335,2.42346337365873e-07,0.000178867713076009,0.413603391121951,0.0389948284451316,0.0123687234809795,0.999950653948404,"chr3:184983094:184993983:clu_40601:ENSG00000156931.15",3,"chr3","184983094","184993983","clu_40601","ENSG00000156931.15","ENSG00000156931"
-0.000597023939375805,0.640160434033248,0.00020831904307773,0.430397699612515,0.0442372626339996,0.273658849547298,0.999997563773478,"chr3:98515832:98517052:clu_39393:ENSG00000080822.16",3,"chr3","98515832","98517052","clu_39393","ENSG00000080822.16","ENSG00000080822"
0.0027850916425818,0.0168628281758945,-9.47518019553067e-05,0.699773108060889,0.04515532923191,0.149440388613124,0.999988842307242,"chr3:97889390:97892860:clu_39389:ENSG00000080200.9",3,"chr3","97889390","97892860","clu_39389","ENSG00000080200.9","ENSG00000080200"
-0.00126288627300858,0.631581626417688,0.000174283047046679,0.54393004373673,0.0141007533009377,0.719676687794489,0.999997832404262,"chr3:97791826:97798024:clu_39386:ENSG00000113966.9",3,"chr3","97791826","97798024","clu_39386","ENSG00000113966.9","ENSG00000113966"
0.001545849775535,0.0414651780395856,-0.00018612101177586,0.478232865768691,0.121450720901525,0.199173247432994,0.99999216280963,"chr3:97788119:97791771:clu_39386:ENSG00000113966.9",3,"chr3","97788119","97791771","clu_39386","ENSG00000113966.9","ENSG00000113966"
-0.00074639930907779,0.527567298064815,-0.00036621527299711,0.119231387151704,0.0404233337306095,0.142828983949612,0.999993976151086,"chr3:98770956:98771121:clu_39403:ENSG00000064225.12",3,"chr3","98770956","98771121","clu_39403","ENSG00000064225.12","ENSG00000064225"
-0.00237946384897229,0.0955098411647976,-0.00012290036561902,0.550157470601014,0.0217897367235824,0.188580265636793,0.999993029819582,"chr3:98501520:98517052:clu_39393:ENSG00000080822.16",3,"chr3","98501520","98517052","clu_39393","ENSG00000080822.16","ENSG00000080822"
-0.000783847092428351,0.665827635563809,0.000221929358379597,0.53064537519231,0.0389053000978192,0.170090356931903,0.999995964607929,"chr3:12570252:12572069:clu_37934:ENSG00000075975.15",3,"chr3","12570252","12572069","clu_37934","ENSG00000075975.15","ENSG00000075975"
0.00113054736512808,0.452971315455566,-7.22829410574492e-05,0.777853638193424,0.0302323672411641,0.328951812557763,0.999997711327912,"chr3:11342279:11358418:clu_37906:ENSG00000197548.12",3,"chr3","11342279","11358418","clu_37906","ENSG00000197548.12","ENSG00000197548"
-0.00108204407652188,0.462116531928666,-7.31104778071728e-05,0.784087664665518,0.0343413274859969,0.266609638936303,0.999997499620393,"chr3:12543229:12545247:clu_37932:ENSG00000225526.4",3,"chr3","12543229","12545247","clu_37932","ENSG00000225526.4","ENSG00000225526"
-0.00231855728961823,0.0967877403170997,-0.000262165553095937,0.330945412198853,0.0386146410371138,0.240826479624403,0.999992077551596,"chr3:14167253:14170438:clu_37981:ENSG00000154767.14",3,"chr3","14167253","14170438","clu_37981","ENSG00000154767.14","ENSG00000154767"
0.00160211883032603,0.249296141918865,-0.000266076677066138,0.351759859182349,0.0429897156948812,0.245868235410031,0.999996295298637,"chr3:12825639:12827440:clu_37949:ENSG00000144712.11",3,"chr3","12825639","12827440","clu_37949","ENSG00000144712.11","ENSG00000144712"
0.00344933039656562,0.0232425889133983,-4.1510907799628e-05,0.876431545371472,0.0321519766639932,0.313379437514049,0.999991076560007,"chr3:13481394:13483464:clu_37961:ENSG00000163517.14",3,"chr3","13481394","13483464","clu_37961","ENSG00000163517.14","ENSG00000163517"
-0.00121057215160503,0.326473123720493,0.000261395836450361,0.193900351890674,0.0270190732464443,0.0958367158603255,0.99999494843892,"chr3:12820181:12825470:clu_37949:ENSG00000144712.11",3,"chr3","12820181","12825470","clu_37949","ENSG00000144712.11","ENSG00000144712"
-0.00201210200364996,0.245259361800238,-0.00056000620851989,0.181635406937351,0.0595075669233999,0.551101652747537,0.999994718332278,"chr3:13500789:13501871:clu_37961:ENSG00000163517.14",3,"chr3","13500789","13501871","clu_37961","ENSG00000163517.14","ENSG00000163517"
-0.00112672630385917,0.553183689866558,0.000352307374488789,0.20585211188141,0.0252958993595124,0.518733382693712,0.999995601242066,"chr3:13498555:13500713:clu_37961:ENSG00000163517.14",3,"chr3","13498555","13500713","clu_37961","ENSG00000163517.14","ENSG00000163517"
0.00160301337618886,0.300497746676364,-0.000138497911414303,0.616995415359507,0.0334180366243488,0.348810166712839,0.999996975910549,"chr3:13343303:13351879:clu_37958:ENSG00000132182.11",3,"chr3","13343303","13351879","clu_37958","ENSG00000132182.11","ENSG00000132182"
0.00169823065069655,0.0968890526636703,-0.000128819606118717,0.548077901685263,0.0440779407997868,0.0163266564382103,0.999994459427219,"chr3:146522053:146525605:clu_40185:ENSG00000188313.12",3,"chr3","146522053","146525605","clu_40185","ENSG00000188313.12","ENSG00000188313"
0.00127006486570078,0.270096174748969,-0.000157901802986809,0.526442285832432,0.0469577625768555,0.0143022740055485,0.999995628238022,"chr3:69739701:69879134:clu_39304:ENSG00000187098.14",3,"chr3","69739701","69879134","clu_39304","ENSG00000187098.14","ENSG00000187098"
0.000926661351168464,0.43757009117956,0.000279946905355849,0.238507117744492,0.0402108250946213,0.0972117037439484,0.999996355768024,"chr3:119477448:119480051:clu_39609:ENSG00000163389.10",3,"chr3","119477448","119480051","clu_39609","ENSG00000163389.10","ENSG00000163389"
0.000206834181096323,0.9112808955368,-0.000453809863707553,0.149949129547761,0.0302954174257496,0.307784512595112,0.999993886931531,"chr3:119707561:119708591:clu_39625:ENSG00000183833.16",3,"chr3","119707561","119708591","clu_39625","ENSG00000183833.16","ENSG00000183833"
0.00076236387187367,0.561554915080549,-0.000305096550411372,0.249123611876462,0.0419992004880928,0.209839963597941,0.999996659085377,"chr3:119707561:119708610:clu_39625:ENSG00000183833.16",3,"chr3","119707561","119708610","clu_39625","ENSG00000183833.16","ENSG00000183833"
0.00231563101107267,0.174704484467688,-0.000181662539955014,0.693336533993494,0.07365848155698,0.163801815624573,0.999995340574714,"chr3:119491574:119491763:clu_39611:ENSG00000163389.10",3,"chr3","119491574","119491763","clu_39611","ENSG00000163389.10","ENSG00000163389"
-0.00143240098672151,0.365932015582019,0.00011813406885097,0.773157323394811,0.0670058586861403,0.113672613930061,0.999995719361929,"chr3:119491574:119492282:clu_39611:ENSG00000163389.10",3,"chr3","119491574","119492282","clu_39611","ENSG00000163389.10","ENSG00000163389"
-0.00138753374099308,0.230424000852505,-0.0002294319359304,0.301542572380288,0.0370090044899669,0.0820717402812518,0.999994969050642,"chr3:119500860:119503532:clu_39612:ENSG00000113845.9",3,"chr3","119500860","119503532","clu_39612","ENSG00000113845.9","ENSG00000113845"
