"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","transcript","Chromosome","chr","start","end","cluster","gene","ENSEMBL"
0.000465196263547782,0.732304120208509,0.000255667430646083,0.34320344187992,0.0416223561767113,0.224235708397929,0.999996917105532,"chr11:3817535:3823883:clu_5746:ENSG00000148985.19",11,"chr11","3817535","3823883","clu_5746","ENSG00000148985.19","ENSG00000148985"
-0.00226690437845897,0.144389788732949,-0.000107110724914199,0.690513750991138,0.0317309592567878,0.311173029908412,0.999995454185779,"chr11:3712728:3713818:clu_5738:ENSG00000110713.15",11,"chr11","3712728","3713818","clu_5738","ENSG00000110713.15","ENSG00000110713"
-2.13140325453119e-05,0.990674483261785,-0.000239874408220624,0.596195630755515,0.064586561213498,0.53884471690661,0.999998217570369,"chr11:44130138:44171611:clu_6307:ENSG00000151348.13",11,"chr11","44130138","44171611","clu_6307","ENSG00000151348.13","ENSG00000151348"
0.00245569602227807,0.0649363411705267,-4.89882452688968e-05,0.858416717479131,0.0432163244527226,0.255449265123963,0.999993456249783,"chr11:44935662:44936803:clu_6316:ENSG00000175274.18",11,"chr11","44935662","44936803","clu_6316","ENSG00000175274.18","ENSG00000175274"
0.00106623883271227,0.542970727803399,-0.00045139090629599,0.240218986259728,0.0501554732646996,0.499541565799832,0.999996566707363,"chr11:45219757:45225995:clu_6323:ENSG00000019485.13",11,"chr11","45219757","45225995","clu_6323","ENSG00000019485.13","ENSG00000019485"
-0.00229588373534441,0.0937045392583767,-0.000232646457382235,0.427448891156939,0.0460678478293708,0.163138685398097,0.999994631525253,"chr11:44909899:44917972:clu_6315:ENSG00000157570.11",11,"chr11","44909899","44917972","clu_6315","ENSG00000157570.11","ENSG00000157570"
0.0013447889324875,0.330401819889662,0.000326239387817353,0.203929993925144,0.0361292768836174,0.255455776663176,0.999995262154758,"chr11:44727287:44764426:clu_6313:ENSG00000157570.11",11,"chr11","44727287","44764426","clu_6313","ENSG00000157570.11","ENSG00000157570"
0.000108298949323895,0.91923613573613,0.000174888277172239,0.456001441946031,0.0487014960974014,0.0499019665417411,0.999997841972924,"chr11:45903184:45903365:clu_6332:ENSG00000121653.11",11,"chr11","45903184","45903365","clu_6332","ENSG00000121653.11","ENSG00000121653"
0.000851732324118238,0.575659737065475,0.000392767500326546,0.176052124489346,0.0378732472664833,0.385656591471935,0.999995115044449,"chr11:44937352:44938207:clu_6317:ENSG00000175274.18",11,"chr11","44937352","44938207","clu_6317","ENSG00000175274.18","ENSG00000175274"
-0.00337973691731696,0.229646930207398,0.00040117711274776,0.433226251285269,0.0367127075294363,0.705739625412604,0.999996266869032,"chr11:125626833:125627607:clu_8475:ENSG00000149554.12",11,"chr11","125626833","125627607","clu_8475","ENSG00000149554.12","ENSG00000149554"
