"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","transcript","Chromosome","chr","start","end","cluster","gene","ENSEMBL"
-0.000624265140113415,0.644454921735676,9.45144831291109e-05,0.733570262974116,0.0434309262837854,0.294030909655962,0.999998119306448,"chr21:32453508:32457600:clu_27810:ENSG00000166979.12",21,"chr21","32453508","32457600","clu_27810","ENSG00000166979.12","ENSG00000166979"
0.000224701333285073,0.874372360157333,0.000304961853540184,0.255956795714753,0.0372086624870276,0.261342937034064,0.999996795410606,"chr21:32274896:32278681:clu_27797:ENSG00000159055.3",21,"chr21","32274896","32278681","clu_27797","ENSG00000159055.3","ENSG00000159055"
0.000978811108201776,0.406837431528228,0.000299229139998872,0.160384595949314,0.03272676196667,0.014909308297718,0.999994376371805,"chr21:32322649:32324491:clu_27800:ENSG00000142207.6",21,"chr21","32322649","32324491","clu_27800","ENSG00000142207.6","ENSG00000142207"
0.00229154224874391,0.104635647907166,-9.92476082852319e-05,0.720353904878493,0.0396470032285998,0.194971346725967,0.999994752107088,"chr21:32470252:32495027:clu_27811:ENSG00000166979.12",21,"chr21","32470252","32495027","clu_27811","ENSG00000166979.12","ENSG00000166979"
-0.00233765004805888,0.15289487052884,0.000326505410819512,0.337962115921647,0.0450268601162883,0.43433427514931,0.999994220863434,"chr21:32467848:32495027:clu_27811:ENSG00000166979.12",21,"chr21","32467848","32495027","clu_27811","ENSG00000166979.12","ENSG00000166979"
-0.000349297664932163,0.761589770785441,-0.000250161447422465,0.363976065657357,0.0573313215683367,0.00827858574851171,0.999997130782678,"chr21:33432802:33439214:clu_27839:ENSG00000142188.16",21,"chr21","33432802","33439214","clu_27839","ENSG00000142188.16","ENSG00000142188"
0.00270356901994146,0.0567615566252134,0.000189571140322551,0.507734683331357,0.0419915663266381,0.340063378845546,0.999992913204101,"chr21:32784919:32788612:clu_27828:ENSG00000205930.8",21,"chr21","32784919","32788612","clu_27828","ENSG00000205930.8","ENSG00000205930"
0.000797316239022188,0.528847627739633,-0.00029180975297173,0.233322154415206,0.0381080032975559,0.160261877364737,0.999996197172541,"chr21:37067380:37069552:clu_27922:ENSG00000185808.13",21,"chr21","37067380","37069552","clu_27922","ENSG00000185808.13","ENSG00000185808"
-0.0010977135565161,0.339841583918509,0.000423684526075302,0.0940754373995867,0.0485293025395983,0.0207482925851324,0.999994077374952,"chr21:37148647:37150078:clu_27930:ENSG00000182670.13",21,"chr21","37148647","37150078","clu_27930","ENSG00000182670.13","ENSG00000182670"
-0.000308267168318092,0.825665271231224,-0.000234718336279426,0.439637615008355,0.0483954135362953,0.214646777175644,0.999997783602246,"chr21:36897131:36930251:clu_27919:ENSG00000159267.14",21,"chr21","36897131","36930251","clu_27919","ENSG00000159267.14","ENSG00000159267"
-2.18953127955868e-05,0.987699350576895,9.79970267384167e-05,0.722265845085561,0.0400198819452131,0.251482159197527,0.999998437905458,"chr21:37486614:37490175:clu_27945:ENSG00000157540.19",21,"chr21","37486614","37490175","clu_27945","ENSG00000157540.19","ENSG00000157540"
