"causal_effect","causal_pvalue","pleiotropy_effect","pleiotropy_pvalue","sigma_cisSNP","sigma_error_1","sigma_error_2","transcript","Chromosome","chr","start","end","cluster","gene","ENSEMBL"
0.00237478093502416,0.135538968254155,7.93470304651546e-05,0.741483229070121,0.0285414879389413,0.343652491639654,0.999994570003075,"chr22:28746008:28751241:clu_25258:ENSG00000100209.9",22,"chr22","28746008","28751241","clu_25258","ENSG00000100209.9","ENSG00000100209"
0.000709888256584549,0.511732719562182,0.000142580878689617,0.568787141006563,0.0537161599147242,0.0318417251309483,0.999997615787303,"chr22:28783645:28786089:clu_25260:ENSG00000159873.9",22,"chr22","28783645","28786089","clu_25260","ENSG00000159873.9","ENSG00000159873"
0.00259271995018275,0.0434505955013066,-0.000846597235936274,0.000109190451598935,0.0340537940214188,0.27489061331871,0.999972389183215,"chr22:28800737:28821972:clu_25260:ENSG00000226471.6",22,"chr22","28800737","28821972","clu_25260","ENSG00000226471.6","ENSG00000226471"
-0.00315490868950351,0.0108439563887425,0.000421940760998507,0.115100430630634,0.0483134751689884,0.214832544918766,0.999987580900188,"chr22:28844841:28846318:clu_25260:ENSG00000226471.6",22,"chr22","28844841","28846318","clu_25260","ENSG00000226471.6","ENSG00000226471"
-0.00188147117188855,0.112672882125575,5.27421568234554e-05,0.832245076229978,0.0463184716350004,0.139605733095676,0.999994615892166,"chr22:28822179:28844127:clu_25260:ENSG00000226471.6",22,"chr22","28822179","28844127","clu_25260","ENSG00000226471.6","ENSG00000226471"
-0.00300019570276624,0.0118427479243645,0.000405129072641919,0.108396745631781,0.0458777497926638,0.157525116788199,0.99998723054932,"chr22:28844841:28846318:clu_25260:ENSG00000159873.9",22,"chr22","28844841","28846318","clu_25260","ENSG00000159873.9","ENSG00000159873"
0.00105952510251081,0.351274393733139,0.000192549621205678,0.4535716288687,0.0518638062703518,0.112119219535161,0.999996784999251,"chr22:28783645:28786089:clu_25260:ENSG00000226471.6",22,"chr22","28783645","28786089","clu_25260","ENSG00000226471.6","ENSG00000226471"
-0.0016836018601926,0.139928806819995,0.000115592998752615,0.632604545117543,0.0464950817773667,0.099248904201654,0.999994873965118,"chr22:28822179:28844127:clu_25260:ENSG00000159873.9",22,"chr22","28822179","28844127","clu_25260","ENSG00000159873.9","ENSG00000159873"
0.00267104049021899,0.0247265463648415,-0.00074607223971798,0.00035187955877821,0.0344322389568383,0.189198458517939,0.999975097045872,"chr22:28800737:28821972:clu_25260:ENSG00000159873.9",22,"chr22","28800737","28821972","clu_25260","ENSG00000159873.9","ENSG00000159873"
0.00176595465814356,0.341666085100052,-0.000516963002972862,0.155515548206963,0.0430407220854513,0.515390388679943,0.99999511503979,"chr22:43984000:43988897:clu_25918:ENSG00000100347.14",22,"chr22","43984000","43988897","clu_25918","ENSG00000100347.14","ENSG00000100347"
-0.00106510007191771,0.384112447275113,0.000246908289308944,0.26619169257059,0.0329965851029105,0.0184288794149715,0.999996309727239,"chr22:44971432:44971792:clu_25943:ENSG00000056487.15",22,"chr22","44971432","44971792","clu_25943","ENSG00000056487.15","ENSG00000056487"
0.000472312010021678,0.771516661254239,-0.000329125902508236,0.385661319463184,0.0588402382447632,0.455384258107517,0.999997561986565,"chr22:45310183:45322371:clu_25957:ENSG00000100376.11",22,"chr22","45310183","45322371","clu_25957","ENSG00000100376.11","ENSG00000100376"
0.0016998785339594,0.408783914508969,1.8672084937383e-05,0.966589039741543,0.0479030749045074,0.541091151071513,0.999997312899617,"chr22:44825593:44845269:clu_25937:ENSG00000241484.9",22,"chr22","44825593","44845269","clu_25937","ENSG00000241484.9","ENSG00000241484"
-0.00151935489569968,0.53495729628974,-0.000437230439105738,0.362140724833016,0.0389167968824195,0.558535756255079,0.999993647865921,"chr22:45321793:45322042:clu_25957:ENSG00000100376.11",22,"chr22","45321793","45322042","clu_25957","ENSG00000100376.11","ENSG00000100376"
-0.00108235409851074,0.36305371496161,0.000431615962395445,0.0681028602234121,0.039633088646918,0.0281331473049961,0.99999370211768,"chr22:44809098:44814672:clu_25935:ENSG00000241484.9",22,"chr22","44809098","44814672","clu_25935","ENSG00000241484.9","ENSG00000241484"
0.00462569099768573,0.0298950748513415,3.5437868212663e-05,0.932379848702818,0.0399035531471302,0.556445318928021,0.999988881620997,"chr22:44735162:44736772:clu_25933:ENSG00000186654.20",22,"chr22","44735162","44736772","clu_25933","ENSG00000186654.20","ENSG00000186654"
0.00462569099768573,0.0298950748513415,3.5437868212663e-05,0.932379848702818,0.0399035531471302,0.556445318928021,0.999988881620997,"chr22:44735162:44736772:clu_25933:ENSG00000241484.9",22,"chr22","44735162","44736772","clu_25933","ENSG00000241484.9","ENSG00000241484"
-0.00224808290603326,0.219806433572525,-0.00028760207171549,0.420368768687526,0.0419140527379972,0.521869829069967,0.999995649816411,"chr22:43984000:43989111:clu_25918:ENSG00000100347.14",22,"chr22","43984000","43989111","clu_25918","ENSG00000100347.14","ENSG00000100347"
-0.00101062878461618,0.430004123710036,-0.000137836417024997,0.622583196188747,0.0480111318736328,0.0246140893773276,0.999996525024195,"chr22:45418244:45422290:clu_25962:ENSG00000128408.8",22,"chr22","45418244","45422290","clu_25962","ENSG00000128408.8","ENSG00000128408"
