"phenotype","causal_b","causal_se","causal_p"
"chr4:56963661:56964406:clu_36513:ENSG00000084092.6",-0.0043417892003617,0.00406608025697198,0.285607553272305
"chr4:56343684:56349263:clu_36495:ENSG00000157426.13",-0.0037737742063416,0.0030529358702356,0.216416503760687
"chr4:56453761:56459372:clu_36501:ENSG00000128050.8",-0.00187016653347045,0.00310220962835464,0.546608596897127
"chr4:56820579:56821608:clu_36510:ENSG00000128040.10",0.00494702215725453,0.00350982350304619,0.158693609385829
"chr4:83267774:83269860:clu_36739:ENSG00000173085.13",-0.000267649919706287,0.00352179961553046,0.939420645874851
"chr4:83482244:83484986:clu_36752:ENSG00000163322.13",0.0021659871302048,0.00330250596095236,0.511913121580634
"chr4:83459797:83460973:clu_36751:ENSG00000163319.10",-0.00419384876743728,0.00379396936177482,0.26898687058576
"chr4:83269993:83272087:clu_36739:ENSG00000173085.13",8.17910917183565e-05,0.00376939189607288,0.982688261039846
"chr4:137521696:137528478:clu_37267:ENSG00000189184.11",0.00430023822713771,0.00427394384764465,0.314342336709226
"chr4:1322503:1332757:clu_35807:ENSG00000090316.15",-0.00150044800481269,0.00326733678399303,0.646071441379413
"chr4:1347887:1348090:clu_35812:ENSG00000163945.15",-0.00398974543784909,0.00343371959922355,0.245263471249588
"chr4:1347609:1348090:clu_35812:ENSG00000163945.15",-0.009332370379253,0.00305294576566208,0.00223682748492238
"chr4:682886:683210:clu_35722:ENSG00000169026.12",-0.00789219354080087,0.00346066214045851,0.0225754227178362
"chr4:1354847:1355117:clu_35816:ENSG00000163945.15",-0.0062086857270462,0.00325868689358618,0.0567446900299777
"chr4:523913:527039:clu_35711:ENSG00000174227.15",0.00103532272324145,0.00570877251673377,0.856087799066516
"chr4:1012564:1022203:clu_35779:ENSG00000127418.14",-0.0127038161187686,0.00519742353878189,0.0145152586847922
"chr4:1096839:1108343:clu_35786:ENSG00000178222.12",-0.00813545822988008,0.00328849691858073,0.0133641900990661
"chr4:1315600:1322381:clu_35807:ENSG00000090316.15",0.0017229862747142,0.00416834004867807,0.679349689478516
"chr4:1336994:1338422:clu_35811:ENSG00000090316.15",0.00432722462799332,0.00362073471047568,0.232038836890091
"chr4:1952231:1952752:clu_35849:ENSG00000109685.17",-0.00193312991741882,0.00325267802466844,0.552298450955617
"chr4:1315600:1332757:clu_35807:ENSG00000090316.15",-0.00490997220993053,0.00540177953194703,0.363374105017827
"chr4:653971:655082:clu_35715:ENSG00000242686.4",0.00247394168686779,0.00355080406972507,0.485973549092928
"chr4:1327703:1328634:clu_35807:ENSG00000090316.15",-0.00172527614474016,0.00328865034622614,0.599850678787069
"chr4:1805669:1805750:clu_35840:ENSG00000068078.17",0.00705420293030082,0.00391198686625341,0.0713524678814642
"chr4:1983503:1983596:clu_35853:ENSG00000185049.14",-0.0021457520528629,0.00454544897742599,0.636879658640563
