"phenotype","causal_b","causal_se","causal_p"
"chr18:48758411:48761390:clu_24514:ENSG00000134030.13",0.00911826844186362,0.00242659413923476,0.00017152305581758
"chr18:47848687:47851274:clu_24506:ENSG00000175387.15",0.00721689277408334,0.00362403239161252,0.0464370908343759
"chr18:48758405:48761390:clu_24514:ENSG00000134030.13",-0.0100573200582946,0.0024997256559483,5.73713702769485e-05
"chr18:47896809:47920072:clu_24509:ENSG00000175387.15",0.000927345400678112,0.00295934415339518,0.754005805499023
"chr18:48817376:48857588:clu_24516:ENSG00000134030.13",-0.00281576069481598,0.00270337960658884,0.297610809359438
"chr18:48948437:48949812:clu_24520:ENSG00000101665.8",-0.00269775176854837,0.00313327047373545,0.389237007612505
"chr18:49802853:49813682:clu_24534:ENSG00000167315.17",-0.0090116201988528,0.00400752592469727,0.0245332310658476
"chr18:49418057:49430255:clu_24527:ENSG00000141627.13",-0.00312732737919125,0.00510530562873652,0.540164546049335
"chr18:49363233:49378567:clu_24525:ENSG00000141627.13",-0.00219707055098487,0.00393481977328155,0.576594316017188
"chr18:49802853:49813817:clu_24534:ENSG00000167315.17",0.00489100971611323,0.00419933635364098,0.24413633500932
"chr18:49391645:49430255:clu_24527:ENSG00000141627.13",-0.00572779583133733,0.00298050028653621,0.0546364028553752
"chr18:48921910:48949812:clu_24520:ENSG00000101665.8",0.00443517812718868,0.00392612488662459,0.25862038915812
"chr18:49286616:49331864:clu_24524:ENSG00000141627.13",0.0131487001820017,0.00281499949957242,2.99821185523186e-06
"chr18:49393742:49430255:clu_24527:ENSG00000141627.13",-0.00240351345034702,0.00358146442059039,0.502158129321391
"chr18:49286613:49331864:clu_24524:ENSG00000141627.13",-0.0157036521373062,0.00290786073058697,6.64872361610946e-08
"chr18:9208803:9211584:clu_24135:ENSG00000101745.16",0.00101462377185271,0.0024796577763611,0.682408339089292
"chr18:9204544:9208657:clu_24134:ENSG00000101745.16",0.00537010769987275,0.00266544761652138,0.0439348969996352
"chr18:45887907:45889798:clu_24477:ENSG00000152223.12",0.00153413987880324,0.00386361233975753,0.691312916543144
"chr18:46105368:46123299:clu_24483:ENSG00000152240.12",-0.00100778873916383,0.00328595647784947,0.759074999117997
"chr18:7926683:7949181:clu_24117:ENSG00000173482.16",0.00155767385200431,0.00328909835675064,0.635794528155693
"chr18:31852504:31852595:clu_24366:ENSG00000153339.13",-0.000252998335924098,0.00367185256611324,0.945067550571635
"chr18:32113860:32123518:clu_24372:ENSG00000134758.13",0.00816472673918831,0.00344707306643076,0.0178557001135983
"chr18:31867476:31870372:clu_24367:ENSG00000153339.13",0.00566539211396592,0.00279417268280875,0.0426037363927183
"chr18:31871120:31873430:clu_24367:ENSG00000153339.13",-0.00474641018012195,0.00279583137249699,0.0895693109174763
"chr18:3456580:3457397:clu_24087:ENSG00000177426.20",-0.000197859896578442,0.00245505189916471,0.935765666048596
"chr18:3451775:3456354:clu_24084:ENSG00000177426.20",0.00301956471852491,0.00332719392593112,0.36412080754982
"chr18:50723520:50725962:clu_24557:ENSG00000141639.11",0.00278526344803673,0.00478930533629938,0.560863790813174
"chr18:50280017:50281363:clu_24548:ENSG00000141644.17",0.000264294002200698,0.0040168520523823,0.947540002124906
"chr18:45739662:45752178:clu_24471:ENSG00000141469.16",-0.00327192560510988,0.00535378075234293,0.541104917984968
"chr18:674406:675321:clu_24041:ENSG00000132199.18",-0.00845590385984102,0.00391413733863446,0.0307456391527262
"chr18:686008:688519:clu_24042:ENSG00000132199.18",-0.00400027302851371,0.00309371550331623,0.196000004736262
"chr18:693178:693882:clu_24043:ENSG00000132199.18",-0.00354430109660586,0.00345606560498711,0.305112885960539
"chr18:690631:693882:clu_24043:ENSG00000132199.18",-0.00113500130435575,0.00420398396370897,0.787173862519971
"chr18:693175:693882:clu_24043:ENSG00000132199.18",-0.00338905442583842,0.00293681670230968,0.248504642936343
"chr18:677444:677743:clu_24041:ENSG00000132199.18",-0.00307134663053248,0.00347862365696326,0.377279460885265
"chr18:690745:691068:clu_24043:ENSG00000132199.18",-0.00055858830752622,0.00282103112230951,0.843038367173901
"chr18:690631:691068:clu_24043:ENSG00000132199.18",0.00624233513410222,0.00303647528381837,0.0398034098686287
"chr18:686008:688574:clu_24042:ENSG00000132199.18",-0.000976222883210137,0.00316067782243288,0.757424191149661
"chr18:675402:683246:clu_24041:ENSG00000132199.18",0.00853711981861416,0.00595252965518846,0.151515111419046
"chr18:675402:677345:clu_24041:ENSG00000132199.18",-0.00375732721129815,0.00340335056021442,0.269589544274515
"chr18:5293327:5293972:clu_24098:ENSG00000198081.10",-0.0013476742545108,0.00297869871621469,0.650954017300411
"chr18:5294001:5294801:clu_24098:ENSG00000198081.10",0.00163659014689276,0.0029163344387681,0.574674464867254
"chr18:50273471:50273564:clu_24544:ENSG00000141644.17",2.84538005373482e-05,0.00398799713959274,0.994307253808782
"chr18:50269818:50272677:clu_24542:ENSG00000141644.17",0.00528337418290555,0.00387882649507654,0.173164325966612
"chr18:50269818:50272677:clu_24542:ENSG00000172361.5",0.00531804524725183,0.00387595223169567,0.170044260113802
"chr18:50273426:50273564:clu_24544:ENSG00000141644.17",-0.00429271877006834,0.00389059619171237,0.269871913811315
"chr18:49488566:49489359:clu_24528:ENSG00000177576.11",-0.00339870166687872,0.00525807275151679,0.518034693116447
"chr18:49491584:49491736:clu_24529:ENSG00000265681.7",-0.00856960821372872,0.00363189095399941,0.0182973877241889
"chr18:49488566:49489359:clu_24528:ENSG00000265681.7",-0.00339870166687872,0.00525807275151679,0.518034693116447
"chr18:75211916:75285448:clu_24736:ENSG00000179981.9",-0.000384903435805823,0.00321898086525729,0.904821350837319
"chr18:75211243:75285448:clu_24736:ENSG00000179981.9",0.00254457814226237,0.00385196886955676,0.508874280139797
"chr18:58863750:58865304:clu_24636:ENSG00000074657.13",0.000909056860154235,0.00302387487894081,0.763699337046083
"chr18:58723251:58733397:clu_24631:ENSG00000172175.12",-0.00526929017626557,0.00269675491957174,0.0507086261187086
"chr18:58865385:58865470:clu_24636:ENSG00000074657.13",0.00015587844295242,0.00298347882453633,0.958331716596685
"chr18:58723251:58726270:clu_24631:ENSG00000172175.12",0.0098383999997609,0.0033104444036566,0.00295936778672135
