"phenotype","causal_b","causal_se","causal_p"
"chr8:27288127:27289162:clu_52878:ENSG00000015592.16",0.0039566941944566,0.00501095083987232,0.429755880923817
"chr8:27610600:27614655:clu_52905:ENSG00000120885.21",-0.000630992237101184,0.00479930490117152,0.895398964492966
"chr8:27591208:27591932:clu_52901:ENSG00000120915.13",0.000259910359680097,0.00412543823750857,0.949765008259345
"chr8:27506994:27511836:clu_52897:ENSG00000120915.13",-0.00442114515489459,0.00322900431829272,0.170937497464025
"chr8:27610600:27611146:clu_52905:ENSG00000120885.21",0.00106915405635717,0.00497119632527026,0.82971292149322
"chr8:27505146:27506872:clu_52897:ENSG00000120915.13",0.00288259252226861,0.00320021018533485,0.367720726116238
"chr8:27288127:27289162:clu_52878:ENSG00000104228.12",0.00290176809003361,0.00486623123860468,0.550970109081194
"chr8:144706042:144706910:clu_54313:ENSG00000255085.8",-0.00672355064284986,0.00419688047919806,0.109147805565351
"chr8:144512062:144512144:clu_54292:ENSG00000160957.12",0.00240566495861165,0.00559324958417647,0.667121819009374
"chr8:143575093:143575191:clu_54070:ENSG00000147813.15",-0.00323216038984274,0.00365152596578498,0.376073936338539
"chr8:143922395:143926784:clu_54128:ENSG00000178209.14",0.00607404507688392,0.00359181709138898,0.0908217886884031
"chr8:143325533:143326222:clu_54043:ENSG00000184428.12",0.00945665164052924,0.00336559120843223,0.00495716785649425
"chr8:144467341:144467485:clu_54259:ENSG00000167702.11",0.0111483086376004,0.0047559454984178,0.0190741665995434
"chr8:144413389:144413513:clu_54241:ENSG00000147804.9",-0.0125676638048354,0.00450849626735221,0.00531080750476165
"chr8:144412946:144413237:clu_54241:ENSG00000147804.9",0.0127106221933415,0.00430355874582925,0.00314178076510863
"chr8:144261041:144261114:clu_54191:ENSG00000179832.17",0.00619267697910467,0.00351062418701841,0.0777350527066302
"chr8:144513480:144513571:clu_54296:ENSG00000160957.12",0.00217639653864805,0.00458809665169456,0.635245230512595
"chr8:144400817:144400924:clu_54239:ENSG00000071894.16",0.0129924727967786,0.0044140256644199,0.00324574120677945
"chr8:144425040:144425683:clu_54244:ENSG00000160948.13",-0.00157298558659045,0.00426252232349415,0.712107641601403
"chr8:143380783:143381572:clu_54051:ENSG00000158106.13",0.00438919048670185,0.00333881280266204,0.188645661627904
"chr8:144263401:144263478:clu_54194:ENSG00000261236.7",0.005973767293527,0.00654057579933893,0.361063928490216
"chr8:144398443:144398525:clu_54235:ENSG00000071894.16",-0.0106803654226451,0.00510228735945752,0.0363268013770525
"chr8:144260057:144260677:clu_54189:ENSG00000179832.17",-0.00202974745786488,0.00388088561731484,0.600966313264608
"chr8:144148076:144163771:clu_54174:ENSG00000179832.17",-0.000476426748494679,0.00368618484631256,0.897162547519899
