"phenotype","causal_b","causal_se","causal_p"
"chr9:132400258:132406790:clu_51984:ENSG00000125482.12",0.00644398994101151,0.00320581271606719,0.0444210747766929
"chr9:133357182:133357711:clu_52036:ENSG00000148291.9",-0.00160866039250914,0.00269410212873996,0.550437641442897
"chr9:132910692:132911002:clu_52003:ENSG00000165699.13",-0.00397851003183428,0.00242309499119876,0.100608132370509
"chr9:133567062:133568273:clu_52068:ENSG00000197859.9",0.00272441903405313,0.00296071501960899,0.357473712026294
"chr9:133257542:133258097:clu_52028:ENSG00000175164.13",0.00470336836413794,0.0028063037468752,0.0937379633678634
"chr9:133433704:133436829:clu_52050:ENSG00000160323.18",-0.00496530019129239,0.00295106235886931,0.0924628799877352
"chr9:133098762:133099466:clu_52015:ENSG00000160271.14",-0.00466436490390162,0.0033023607086361,0.157822357488658
"chr9:132910689:132911002:clu_52003:ENSG00000165699.13",0.00148658985354429,0.00257269115811919,0.563375822518927
"chr9:133155936:133156015:clu_52024:ENSG00000148288.11",0.0016733462317935,0.00273246335935431,0.540276610612944
"chr9:132900837:132901589:clu_52002:ENSG00000165699.13",-0.00347750125621948,0.00323133702997433,0.28184662815503
"chr9:133256356:133257409:clu_52028:ENSG00000175164.13",0.00190823301131854,0.00251516245477964,0.448036971532437
"chr9:69065035:69099901:clu_50697:ENSG00000165060.11",-0.000831093524747439,0.00406970535048923,0.838185749911857
"chr9:69065035:69072612:clu_50697:ENSG00000165060.11",-0.0071870758826169,0.00455088435143053,0.114274101984269
"chr9:69377744:69383630:clu_50706:ENSG00000135063.17",-0.00165925629513496,0.00466218661643879,0.721918013407605
"chr9:69248224:69251035:clu_50702:ENSG00000119139.17",0.00283383119644872,0.00624803630554323,0.650148792513658
"chr9:114377532:114381060:clu_51391:ENSG00000235119.1",0.00247627334620568,0.00282148928073387,0.380134979411695
"chr9:114377532:114381060:clu_51391:ENSG00000106948.16",0.00264335544961518,0.00283750362371695,0.351554748353223
"chr9:114194457:114195959:clu_51366:ENSG00000196739.14",-0.00573283265871723,0.00323890336790902,0.0767284935498326
"chr9:114592652:114597570:clu_51397:ENSG00000136888.6",0.00325591852206301,0.00307958216109604,0.290393019410366
"chr9:114394410:114396725:clu_51391:ENSG00000235119.1",-0.00198344366552088,0.00300851436521772,0.50971804984865
"chr9:114394410:114396725:clu_51391:ENSG00000106948.16",-0.00198344366552088,0.00300851436521772,0.50971804984865
"chr9:114587920:114592552:clu_51397:ENSG00000136888.6",-0.00389875463965743,0.00296323951569249,0.18827244165739
"chr9:110138539:110156319:clu_51261:ENSG00000241978.9",0.00652682650361663,0.00345353945365332,0.0587720215293095
"chr9:111563231:111574734:clu_51281:ENSG00000106853.18",-0.00370912922319217,0.00331554526585839,0.263264446703077
