"phenotype","causal_b","causal_se","causal_p"
"chr20:25491525:25496663:clu_26649:ENSG00000101004.14",0.0187550428279769,0.00679187018470572,0.00575548524449332
"chr20:25222978:25223103:clu_26630:ENSG00000197586.12",0.0175659375269944,0.00593465674368801,0.00307747830502481
"chr20:25196254:25206522:clu_26625:ENSG00000197586.12",-0.0179269935521914,0.00478318549302853,0.000178307551644608
"chr20:25624135:25634049:clu_26653:ENSG00000213742.6",0.00961676630582724,0.00711357124644606,0.176410485727116
"chr20:25248421:25259237:clu_26632:ENSG00000100994.11",0.00926865763789301,0.00481021312407939,0.0539957740872773
"chr20:25479206:25480161:clu_26646:ENSG00000101004.14",0.044058487617475,0.00887991188115847,6.99182318264491e-07
"chr20:25455786:25458383:clu_26643:ENSG00000101004.14",0.00415452887796845,0.00584749287593746,0.477406302221632
"chr20:25195867:25207076:clu_26625:ENSG00000197586.12",-0.0167970833136577,0.00604401269031795,0.00545050869236985
"chr20:25195867:25207079:clu_26625:ENSG00000197586.12",-0.00507742780212204,0.00451935322146925,0.261231356517601
"chr20:25218614:25222838:clu_26628:ENSG00000197586.12",-0.00800514841298171,0.00457824779038328,0.080374381216493
"chr20:64060135:64062430:clu_27664:ENSG00000237371.1",0.0117633892486344,0.00300951161264232,9.27799188121803e-05
"chr20:62307828:62308021:clu_27474:ENSG00000130706.12",-0.00568649694879082,0.00276930418289609,0.0400335284819564
"chr20:62312050:62312173:clu_27481:ENSG00000130702.15",-0.00171476990306678,0.00214252638688172,0.423508336329226
"chr20:63667553:63672556:clu_27591:ENSG00000258366.7",0.00649743694553008,0.00295458730462307,0.0278707162051995
"chr20:63737902:63738008:clu_27612:ENSG00000203896.9",0.0102858069616309,0.00290508215360736,0.000399180255251319
"chr20:62312316:62312400:clu_27481:ENSG00000130702.15",-0.00159191249802224,0.00218135750484265,0.465524274009097
"chr20:62548000:62549439:clu_27522:ENSG00000174403.15",-0.0033375130740507,0.00306005947393994,0.27541840240076
"chr20:62337938:62338016:clu_27502:ENSG00000130702.15",0.00215764294910478,0.00248623462743833,0.385484331628421
